country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,7,0,0.128,1.233
Albania,3,0,1.042,41.699
Algeria,5,0,0.228,10.262
Andorra,1,0,0,0
Angola,1,0,0.061,0.822
Antigua and Barbuda,1,0,0,0
Argentina,8,0.228,1.46,121.007
Armenia,0,0,0.337,56.695
Australia,5,2.109,0.98,10.628
Austria,2,1.014,0,21.207
Azerbaijan,5,0,0,11.046
Bahamas,8,0,2.543,160.204
Bahrain,4,4.785,0,238.014
Bangladesh,5,0.061,0.194,12.29
Barbados,7,0,0,3.48
Belarus,2,0,0.741,22.012
Belgium,3,0.771,0.345,39.173
Belize,8,0,0,160.957
Benin,1,0,0,0
Bhutan,6,0,0,6.48
Bolivia,8,0.233,4.712,102.63
Bosnia and Herzegovina,1,0,0,0
Botswana,1,0,0,0
Brazil,8,0,2.917,108.68
Brunei,1,0,0,0
Bulgaria,6,0.395,0.432,4.605
Burkina Faso,7,0,0.048,1.292
Burundi,1,0,0,0.084
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,6,0.986,0.053,4.743
Cape Verde,2,0.216,1.799,28.778
Central African Republic,1,0,0,0
Chad,1,0,0,0.244
Chile,8,1.615,2.982,106.925
China,1,0,0,0.067
Colombia,4,0.686,5.64,228.82
Comoros,7,0,0,2.3
Congo,5,0,2.9,15.585
Costa Rica,8,0.441,0.589,142.91
Cote d'Ivoire,7,0.017,0.076,1.251
Croatia,3,0.335,0.244,36.782
Cuba,7,0.384,0,2.119
Cyprus,6,2.826,0,7.992
Czechia,5,0.278,0.187,11.299
Democratic Republic of Congo,1,0.002,0.011,0.424
Denmark,2,4.42,0,23.48
Djibouti,7,0,0,2.024
Dominica,1,0,0,0
Dominican Republic,0,0.222,1.383,70.428
Ecuador,3,0.152,0.283,48.404
Egypt,7,0,0.186,1.358
El Salvador,3,0.385,1.388,45.173
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,6,0.296,0,4.523
Eswatini,0,0,0.862,81.023
Ethiopia,6,0.172,0.165,8.542
Fiji,1,0.019,0,0
Finland,7,1.978,0,1.985
France,1,0.339,0,0
Gabon,1,0,0,0
Gambia,0,0,3.724,75.724
Georgia,7,0,0,3.76
Germany,6,0,0,6.195
Ghana,5,0.051,0,10.363
Greece,2,0.365,0.192,20.819
Grenada,1,0,0,0
Guatemala,5,0.042,1.34,13.899
Guinea,5,0,0.076,10.584
Guinea-Bissau,1,0,0,0
Guyana,3,0,1.271,44.498
Haiti,7,0,0,4.21
Honduras,0,0,0.808,52.804
Hungary,7,0.303,0.104,4.037
Iceland,3,0.463,0,35.165
India,3,0.541,0.682,41.819
Indonesia,6,0.034,0.289,7.608
International,1,0,0,0
Iran,2,0.304,1.75,25.395
Iraq,8,0.479,1.865,108.099
Ireland,5,2.096,0,13.366
Israel,8,1.431,2.195,123.389
Italy,6,0.609,0.066,7.889
Jamaica,5,0.099,0,10.469
Japan,6,0.059,0.079,8.088
Jordan,7,0,0,3.822
Kazakhstan,0,0.739,0.266,73.495
Kenya,6,0,0.037,5.04
Kosovo,0,0,5.691,72.952
Kuwait,8,0.67,0.702,118.954
Kyrgyzstan,3,0,0.307,32.341
Laos,1,0,0,0
Latvia,7,0.649,0,3.711
Lebanon,0,0,0.879,64.318
Lesotho,1,0,0,0
Liberia,1,0,0,0
Libya,0,0.425,1.164,63.161
Liechtenstein,1,0,0,0
Lithuania,5,0.401,0,11.02
Luxembourg,3,0.77,0,30.353
Madagascar,7,0.028,0.144,3.72
Malawi,7,0.022,0.209,2.405
Malaysia,1,0.248,0,0.772
Maldives,4,2.423,0,196.099
Mali,7,0,0,1.284
Malta,1,5.141,0,-95.122
Marshall Islands,1,0,0,0
Mauritania,7,0.027,0,1.721
Mauritius,1,0,0,0
Mexico,3,0.033,1.66,34.499
Moldova,0,0,0.248,68.915
Monaco,1,0,0,0
Mongolia,1,0,0,0
Montenegro,8,0,3.184,119.415
Morocco,3,0.606,0.704,39.88
Mozambique,7,0.031,0,2.048
Myanmar,1,0.014,0,0.018
Namibia,8,0.295,0,97.209
Nepal,2,0.42,0.069,22
Netherlands,3,0,0.175,33.791
New Zealand,7,5.185,0,1.866
Nicaragua,1,0,0,0
Niger,1,0,0,0.083
Nigeria,7,0,0.005,1.446
North Macedonia,3,0.555,2.4,41.279
Norway,6,0.977,0,7.378
Oman,3,0,1.958,31.724
Pakistan,6,0.109,0.059,5.288
Palestine,0,0,0.392,74.685
Panama,4,0.87,4.867,295.497
Papua New Guinea,6,0,0,5.812
Paraguay,0,0.416,1.542,57.483
Peru,4,0.051,6.642,288.337
Philippines,3,0.274,0.593,30.434
Poland,5,0.423,0.211,15.695
Portugal,5,0.787,0.294,11.867
Qatar,8,1.731,0.347,94.063
Romania,0,0.616,1.923,56.504
Russia,3,1.718,0.466,33.652
Rwanda,6,0.37,0,7.798
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,0
Saudi Arabia,3,1.688,1.12,35.245
Senegal,6,0.079,0.119,7.764
Serbia,3,0.964,0.588,31.008
Seychelles,1,0,0,0
Sierra Leone,1,0,0,0.251
Singapore,5,0,0,14.7
Slovakia,6,0.088,0,8.609
Slovenia,6,0.189,0,7.215
Solomon Islands,1,0,0,0
Somalia,1,0,0,0.378
South Africa,0,0.381,2.731,62.251
South Korea,7,0.119,0,3.842
South Sudan,1,0,0,0.089
Spain,1,0,0,0
Sri Lanka,1,0.073,0,0.14
Sudan,7,0,0.046,2.349
Suriname,8,0,8.523,93.755
Sweden,6,0.801,0.198,6.238
Switzerland,2,0.283,0,23.109
Syria,6,0,0.229,4.8
Taiwan,1,0.005,0,0.084
Tajikistan,7,0,0,3.775
Tanzania,1,0,0,0
Thailand,1,0.044,0,0.029
Timor,1,0,0,0
Togo,7,0.088,0,2.053
Trinidad and Tobago,3,0.085,0.715,39.3
Tunisia,6,0.145,0,7.107
Turkey,5,0.782,0.225,14.133
Uganda,7,0.093,0,1.443
Ukraine,3,0.361,0.549,38.757
United Arab Emirates,2,6.591,0.303,21.233
United Kingdom,5,2.39,0.074,16.366
United States,8,1.701,1.737,124.413
Uruguay,7,0.587,0,1.727
Uzbekistan,2,0,0.209,23.932
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,3,0,0.176,40.371
Vietnam,1,0,0,0.134
Yemen,1,0,0.067,0.369
Zambia,6,0.058,0,8.54
Zimbabwe,6,0.104,0.135,5.719
