country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,0.668
Albania,1,0,0,51.081
Algeria,0,0,0,6.499
Andorra,0,0,0,0
Angola,0,0,0,1.582
Antigua and Barbuda,0,0,0,0
Argentina,2,0,0,266.109
Armenia,1,0,0,36.447
Australia,0,0,0,3.608
Austria,1,15.767,3.109,57.737
Azerbaijan,0,0,0,13.709
Bahamas,1,0,0,99.174
Bahrain,2,0,0,412.557
Bangladesh,0,0,0,11.488
Barbados,0,0,0,3.48
Belarus,0,0,0,18.732
Belgium,1,22.434,5.091,32.098
Belize,1,0,0,135.808
Benin,0,0,0,0
Bhutan,0,0,0,1.296
Bolivia,1,0,0,60.31
Bosnia and Herzegovina,1,0,0,91.745
Botswana,0,0,0,0
Brazil,1,0,0,67.177
Brunei,0,0,0,0
Bulgaria,1,109.665,8.203,24.034
Burkina Faso,0,0,0,0.144
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,9.192
Canada,1,0,0,38.737
Cape Verde,1,0,0,75.541
Central African Republic,0,0,0,1.242
Chad,0,0,0,0.304
Chile,1,0,0,66.279
China,0,0,0,0.006
Colombia,1,0,0,150.64
Comoros,0,0,0,4.6
Congo,0,0,0,0
Costa Rica,2,0,0,219.273
Cote d'Ivoire,0,0,0,2.919
Croatia,1,73.808,0,49.692
Cuba,0,0,0,2.207
Cyprus,0,0,0,1.142
Czechia,1,22.785,5.323,108.414
Democratic Republic of Congo,0,0,0,0.659
Denmark,1,4.834,0.518,42.126
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,0,0,0,21.479
Ecuador,1,0,0,37.692
Egypt,0,0,0,1.827
El Salvador,0,0,0,15.109
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,3.102
Estonia,0,5.277,0.754,24.123
Eswatini,0,0,0,17.239
Ethiopia,0,0,0,9.881
Fiji,0,0,0,0
Finland,0,0,0,1.805
France,1,75.712,8.702,100.255
Gabon,0,0,0,0
Gambia,0,0,0,32.276
Georgia,0,0,0,11.281
Germany,0,0,0,15.886
Ghana,0,0,0,4.602
Greece,0,0,0,16.214
Grenada,0,0,0,0
Guatemala,1,0,0,49.845
Guinea,0,0,0,2.437
Guinea-Bissau,0,0,0,0
Guyana,1,0,0,67.382
Haiti,0,0,0,0
Honduras,1,0,0,40.789
Hong Kong,0,0,0,0
Hungary,1,19.875,0,35.299
Iceland,0,2.93,2.93,20.513
India,1,0,0,65.004
Indonesia,0,0,0,11.136
International,0,0,0,0
Iran,0,0,0,27.407
Iraq,1,0,0,121.673
Ireland,1,9.923,1.215,61.971
Israel,2,0,0,403.094
Italy,0,31.474,2.365,22.642
Jamaica,1,0,0,47.279
Japan,0,0,0,4.04
Jordan,0,0,0,10.095
Kazakhstan,0,0,0,4.261
Kenya,0,0,0,2.808
Kosovo,1,0,0,50.187
Kuwait,2,0,0,200.676
Kyrgyzstan,0,0,0,4.445
Laos,0,0,0,0
Latvia,0,4.771,0,1.59
Lebanon,1,0,0,72.962
Lesotho,0,0,0,0
Liberia,0,0,0,0
Libya,1,0,0,109.004
Liechtenstein,0,0,0,0
Lithuania,0,0,0,11.387
Luxembourg,0,36.743,0,22.365
Madagascar,0,0,0,2.997
Malawi,0,0,0,0.47
Malaysia,0,0,0,3.09
Maldives,1,0,0,136.9
Mali,0,0,0,0.593
Malta,1,0,0,52.091
Marshall Islands,0,0,0,0
Mauritania,0,0,0,0
Mauritius,0,0,0,3.932
Mexico,1,0,0,41.502
Moldova,1,0,0,124.195
Monaco,1,0,0,76.445
Mongolia,0,0,0,0
Montenegro,2,0,0,343.915
Morocco,1,0,0,52.587
Mozambique,0,0,0,2.879
Myanmar,0,0,0,5.312
Namibia,1,0,0,46.44
Nepal,0,0,0,30.957
Netherlands,1,0,2.918,63.613
New Zealand,0,0,0,1.244
Nicaragua,0,0,0,22.643
Niger,0,0,0,0.041
Nigeria,0,0,0,1.436
North Macedonia,1,0,0,47.519
Norway,0,2.029,0,18.815
Oman,1,0,0,51.306
Pakistan,0,0,0,1.929
Palestine,1,0,0,114.478
Panama,2,0,0,192.131
Papua New Guinea,0,0,0,0.671
Paraguay,1,0,0,120.715
Peru,1,0,0,48.466
Philippines,0,0,0,29.75
Poland,0,53.955,0,10.569
Portugal,1,38.64,4.904,38.052
Qatar,1,0,0,80.179
Romania,1,0,23.911,59.051
Russia,0,0,0,34.399
Rwanda,0,0,0,2.316
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,0
Sao Tome and Principe,0,0,0,0
Saudi Arabia,0,0,0,22.434
Senegal,0,0,0,1.792
Serbia,0,0,0,7.789
Seychelles,0,0,0,0
Sierra Leone,0,0,0,1.128
Singapore,0,0,0,8.034
Slovakia,0,16.668,0,16.668
Slovenia,0,13.468,1.924,20.203
Solomon Islands,0,0,0,0
Somalia,0,0,0,0.566
South Africa,0,0,0,18.193
South Korea,0,0,0,3.043
South Sudan,0,0,0,0.625
Spain,2,170.507,22.479,191.724
Sri Lanka,0,0,0,0.794
Sudan,0,0,0,0
Suriname,1,0,0,100.574
Sweden,0,0,0,14.754
Switzerland,0,0,0,28.309
Syria,0,0,0,3.428
Taiwan,0,0,0,0.042
Tajikistan,0,0,0,3.775
Tanzania,0,0,0,0
Thailand,0,0,0,0.014
Timor,0,0,0,0
Togo,0,0,0,2.416
Trinidad and Tobago,1,0,0,81.458
Tunisia,0,0,0,24.791
Turkey,0,0,0,20.88
Uganda,0,0,0,2.711
Ukraine,1,0,0,56.935
United Arab Emirates,1,0,0,65.114
United Kingdom,1,12.845,1.178,36.547
United States,1,97.718,19.764,81.102
Uruguay,0,0,0,5.47
Uzbekistan,0,0,0,11.593
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,1,0,0,42.657
Vietnam,0,0,0,0.051
Yemen,0,0,0,0.168
Zambia,0,0,0,6.31
Zimbabwe,0,0,0,6.055
