country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,3.75
Albania,0,0,0,176.176
Algeria,5,0,0,18.494
Andorra,4,0,0,1164.822
Angola,5,0,0,4.168
Antigua and Barbuda,5,0,0,0
Argentina,6,0,0,240.73
Armenia,2,0,0,628.03
Australia,5,0,0,0.157
Austria,3,353.415,59.513,834.296
Azerbaijan,0,0,0,118.55
Bahamas,0,0,0,122.06
Bahrain,0,0,0,135.756
Bangladesh,5,0,0,10.523
Barbados,5,0,0,20.879
Belarus,0,0,0,111.86
Belgium,3,593.549,126.234,683.025
Belize,6,0,0,266.586
Benin,5,0,0,5.197
Bhutan,5,0,0,0
Bolivia,5,0,0,9.595
Bosnia and Herzegovina,2,0,0,469.7
Botswana,5,0,0,0
Brazil,6,0,0,228.901
Brunei,5,0,0,0
Bulgaria,3,644.461,39.721,567.753
Burkina Faso,5,0,0,0.191
Burundi,5,0,0,0.42
Cambodia,5,0,0,0.06
Cameroon,5,0,0,2.599
Canada,0,0,0,105.558
Cape Verde,0,0,0,109.715
Central African Republic,5,0,0,0
Chad,5,0,0,0.244
Chile,1,0,0,46.924
China,5,0,0,0.023
Colombia,0,0,0,195.94
Comoros,5,0,0,0
Congo,5,0,0,0
Costa Rica,6,0,0,235.959
Cote d'Ivoire,5,0,0,0.303
Croatia,3,376.346,0,632.602
Cuba,5,0,0,3.267
Cyprus,0,0,0,188.378
Czechia,3,706.323,104.585,833.413
Democratic Republic of Congo,5,0,0,0.156
Denmark,0,37.292,6.906,171.61
Djibouti,5,0,0,2.024
Dominica,1,0,0,69.453
Dominican Republic,5,0,0,12.353
Ecuador,1,0,0,52.088
Egypt,5,0,0,2.218
El Salvador,5,0,0,0
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,0,59.553,6.785,99.507
Eswatini,5,0,0,17.239
Ethiopia,5,0,0,3.479
Fiji,5,0,0,1.116
Finland,1,13.175,2.527,42.955
France,3,488.989,73.368,554.957
Gabon,5,0,0,8.537
Gambia,5,0,0,0.414
Georgia,2,0,0,729.725
Germany,6,0,0,267.366
Ghana,5,0,0,0
Greece,6,0,0,263.934
Grenada,5,0,0,0
Guatemala,1,0,0,38.067
Guinea,5,0,0,2.437
Guinea-Bissau,5,0,0,0
Guyana,0,0,0,111.88
Haiti,5,0,0,1.315
Honduras,1,0,0,36.852
Hungary,3,657.533,0,408.37
Iceland,0,184.615,8.791,82.051
India,1,0,0,34.714
Indonesia,5,0,0,13.783
International,5,0,0,0
Iran,0,0,0,140.25
Iraq,1,0,0,79.508
Ireland,0,57.111,7.898,72.502
Israel,0,0,0,88.152
Italy,3,537.943,50.958,545.154
Jamaica,5,0,0,2.702
Japan,5,0,0,12.05
Jordan,2,0,0,531.111
Kazakhstan,1,0,0,43.139
Kenya,5,0,0,22.614
Kosovo,6,0,0,379.248
Kuwait,0,0,0,182.177
Kyrgyzstan,5,0,0,0
Laos,5,0,0,0
Latvia,6,158.52,0,240.165
Lebanon,6,0,0,281.593
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,0,0,0,127.342
Liechtenstein,2,0,0,812.859
Lithuania,2,0,0,521.987
Luxembourg,5,343.464,62.303,0
Madagascar,5,0,0,0
Malawi,5,0,0,0.105
Malaysia,5,0,0,25.397
Maldives,1,0,0,53.65
Mali,5,0,0,0.395
Malta,6,0,0,319.338
Marshall Islands,5,0,0,0
Mauritania,5,0,0,7.958
Mauritius,5,0,0,0
Mexico,1,0,0,59.302
Moldova,6,0,0,276.403
Monaco,6,0,0,305.779
Mongolia,5,0,0,7.321
Montenegro,4,0,0,1132.054
Morocco,0,0,0,147.952
Mozambique,5,0,0,3.167
Myanmar,5,0,0,22.275
Namibia,5,0,0,15.349
Nepal,0,0,0,88.17
Netherlands,6,0,37.876,319.174
New Zealand,5,0,0,0.622
Nicaragua,5,0,0,0
Niger,5,0,0,0.289
Nigeria,5,0,0,0.873
North Macedonia,2,0,0,632.626
Norway,0,17.524,0,115.103
Oman,1,0,0,59.139
Pakistan,5,0,0,8.185
Palestine,0,0,0,126.043
Panama,6,0,0,269.539
Papua New Guinea,5,0,0,0
Paraguay,1,0,0,85.383
Peru,1,0,0,57.746
Philippines,5,0,0,15.212
Poland,3,568.638,0,666.401
Portugal,2,273.127,38.346,483.98
Qatar,1,0,0,77.749
Romania,2,0,56.764,509.365
Russia,0,0,0,134.19
Rwanda,5,0,0,3.86
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,9.013
Samoa,5,0,0,0
San Marino,4,0,0,2239.378
Sao Tome and Principe,5,0,0,0
Saudi Arabia,5,0,0,11.317
Senegal,5,0,0,0.896
Serbia,2,0,0,519.649
Seychelles,5,0,0,0
Sierra Leone,5,0,0,0
Singapore,5,0,0,3.077
Slovakia,6,0,0,376.948
Slovenia,3,573.371,95.241,1068.818
Solomon Islands,5,0,0,0
Somalia,5,0,0,0
South Africa,1,0,0,36.082
South Korea,5,0,0,2.789
South Sudan,5,0,0,0
Spain,3,450.243,66.154,780.476
Sri Lanka,1,0,0,29.655
Sudan,5,0,0,4.356
Suriname,5,0,0,15.342
Sweden,2,0,0,442.309
Switzerland,4,0,0,955.559
Syria,5,0,0,3.943
Taiwan,5,0,0,0.168
Tajikistan,5,0,0,4.089
Tanzania,5,0,0,0
Thailand,5,0,0,0.072
Timor,5,0,0,0
Togo,5,0,0,4.228
Trinidad and Tobago,5,0,0,17.149
Tunisia,0,0,0,129.372
Turkey,1,0,0,31.931
Uganda,5,0,0,6.318
Ukraine,6,0,0,248.755
United Arab Emirates,0,0,0,122.745
United Kingdom,6,219.309,18.678,338.803
United States,2,198.056,38.142,433.981
Uruguay,5,0,0,23.03
Uzbekistan,5,0,0,11.055
