country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,0,0,0.206,17.468
Albania,2,0,0,5.212
Algeria,2,0,0.16,2.896
Andorra,2,0,0,0
Angola,2,0,0,0.061
Antigua and Barbuda,2,0,0,10.212
Argentina,0,0.07,0.243,14.094
Armenia,1,0,1.35,119.802
Australia,2,1.021,0,0.392
Austria,2,0.71,0,5.107
Azerbaijan,0,0,0.197,24.46
Bahamas,2,0,0,0
Bahrain,3,4.251,1.175,355.551
Bangladesh,0,0.072,0.243,15.453
Barbados,2,0,0,0
Belarus,1,1.538,0.635,95.033
Belgium,0,0.586,1.208,16.825
Belize,2,0,0,0
Benin,2,0,0,0.66
Bhutan,2,0,0,12.96
Bolivia,0,0.062,0.257,33.41
Bosnia and Herzegovina,2,0,0,4.877
Botswana,2,0,0,0
Brazil,1,0,2.258,77.197
Brunei,2,0,0,0
Bulgaria,2,0.087,0.144,2.015
Burkina Faso,2,0,0,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,0,0.836,5.697,21.143
Cape Verde,0,0.223,0,25.18
Central African Republic,2,0,0.207,10.145
Chad,2,0,0,1.157
Chile,3,1,2.982,252.665
China,2,0,0,0.013
Colombia,0,0.237,0.963,22.542
Comoros,2,0,0,0
Congo,2,0,0.181,7.249
Costa Rica,2,0.101,0,1.767
Cote d'Ivoire,2,0.005,0,1.289
Croatia,2,0.064,0,0
Cuba,2,0.156,0,1.766
Cyprus,2,1.96,0,0
Czechia,2,0.2,0.093,3.548
Democratic Republic of Congo,2,0,0.033,1.161
Denmark,2,1.318,0.518,6.215
Djibouti,1,0,2.024,161.943
Dominica,2,0,0,0
Dominican Republic,0,0.166,0.369,34.753
Ecuador,0,0.043,1.36,29.87
Egypt,0,0,0.45,15.01
El Salvador,0,0.382,0,18.809
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,2,0.651,0.754,3.015
Eswatini,2,0,0,1.724
Ethiopia,2,0.025,0.026,0.948
Fiji,2,0.068,0,0
Finland,2,0.234,0.722,5.956
France,2,0.13,0.475,3.937
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,2,0,0,6.518
Germany,2,0,0.119,2.638
Ghana,2,0.045,0.032,9.719
Greece,2,0.211,0,0.192
Grenada,2,0,0,0
Guatemala,0,0.027,0.335,19.424
Guinea,2,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,1.271
Haiti,0,0,0.263,22.714
Honduras,2,0,1.111,10.904
Hong Kong,2,0,0,0
Hungary,2,0.25,0.207,0.932
Iceland,2,0.047,0,0
India,2,0.091,0.162,6.364
Indonesia,2,0.025,0.146,2.559
International,2,0,0,0
Iran,0,0.237,0.75,29.955
Iraq,2,0,0.249,6.464
Ireland,2,0.704,0.203,12.354
Israel,2,0.652,0,10.051
Italy,2,0.895,1.24,5.508
Jamaica,2,0.111,0,1.689
Japan,2,0.013,0.032,0.277
Jordan,2,0,0,0.49
Kazakhstan,0,1.31,0.107,25.351
Kenya,2,0,0.019,1.376
Kosovo,2,0,0,3.104
Kuwait,3,0.784,1.639,199.271
Kyrgyzstan,2,0,0,3.985
Laos,2,0,0,0
Latvia,2,0.476,0,0.53
Lebanon,2,0,0.147,4.249
Lesotho,2,0,0,0
Liberia,2,0,0,1.582
Libya,2,0.069,0,3.784
Liechtenstein,2,0,0,0
Lithuania,2,0.787,0,1.837
Luxembourg,2,0.307,0,3.195
Madagascar,2,0,0,0.469
Malawi,2,0.029,0,0.261
Malaysia,2,0.211,0,1.761
Maldives,3,1.291,0,186.849
Mali,2,0,0.049,0.741
Malta,2,1.343,0,0
Marshall Islands,2,0,0,0
Mauritania,2,0,0.645,10.108
Mauritius,2,0,0,0
Mexico,0,0.03,1.171,24.447
Moldova,0,0,0.992,37.928
Monaco,2,0,0,0
Mongolia,2,0,0,0
Montenegro,2,0,0,0
Morocco,2,0.248,0.027,0.731
Mozambique,2,0.02,0,0.32
Myanmar,2,0.026,0,0
Namibia,2,0.053,0,0.394
Nepal,2,0.098,0.069,5.869
Netherlands,2,0,0.292,10.797
New Zealand,2,0.037,0,0
Nicaragua,2,0,0,0
Niger,2,0,0,0.083
Nigeria,2,0,0.068,1.489
North Macedonia,0,0.37,0.96,29.759
Norway,2,0.118,0,0.553
Oman,3,0,1.371,198.566
Pakistan,2,0.068,0.272,13.418
Palestine,2,0,0,0.196
Panama,1,0.341,1.391,103.134
Papua New Guinea,2,0,0,0
Paraguay,2,0.119,0,3.084
Peru,3,0.057,4.094,267.046
Philippines,2,0.082,0.064,7.866
Poland,2,0.383,0.079,5.681
Portugal,0,0.642,1.373,29.127
Qatar,3,1.416,0.694,572.012
Romania,2,0.695,0.364,6.446
Russia,1,1.919,0.946,63.508
Rwanda,2,0.084,0,0.849
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,0,0,0,18.251
Saudi Arabia,0,0.455,0.661,53.915
Senegal,2,0.061,0,6.57
Serbia,2,0.391,0.147,4.556
Seychelles,2,0,0,0
Sierra Leone,2,0,0,1.128
Singapore,1,0,0,88.542
Slovakia,2,0.05,0,0
Slovenia,2,0.118,0,0
Solomon Islands,2,0,0,0
Somalia,2,0,0.315,3.775
South Africa,0,0.392,0.674,28.933
South Korea,2,0.213,0.02,0.683
South Sudan,2,0,0,0
Spain,2,0,0.043,5.368
Sri Lanka,2,0.066,0,0.607
Sudan,2,0,0.547,5.154
Suriname,0,0,0,15.342
Sweden,0,0,3.961,26.24
Switzerland,2,0.182,0.116,1.964
Syria,2,0,0.057,0
Taiwan,2,0.01,0,0
Tajikistan,2,0,0,12.896
Tanzania,2,0,0,0
Thailand,2,0.069,0,0.057
Timor,2,0,0,0
Togo,2,0.045,0,1.087
Trinidad and Tobago,2,0.013,0,0
Tunisia,2,0.024,0,0.085
Turkey,2,0.422,0.296,9.948
Uganda,2,0,0,0.087
Ukraine,2,0,0.274,10.701
United Arab Emirates,1,3.543,0.202,66.832
United Kingdom,0,1.109,0.884,15.762
United States,0,1.139,2.082,57.513
Uruguay,2,0.246,0,0.576
Uzbekistan,2,0,0.03,2.301
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,0,0,1.794
Vietnam,2,0,0,0
Yemen,2,0,0.101,0.436
Zambia,2,0,0,0
Zimbabwe,2,0.037,0,0.269
