country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,3,0,0.437,10.635
Albania,3,0,0,6.255
Algeria,3,0,0.16,4.264
Andorra,3,0,0,0
Angola,3,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,3,0.082,0.066,7.633
Armenia,0,0,1.012,62.094
Australia,3,1.582,0,0.627
Austria,3,0.749,0.222,5.663
Azerbaijan,3,0,0.099,9.961
Bahamas,3,0,0,0
Bahrain,1,6.708,1.175,226.26
Bangladesh,3,0.052,0.091,7.299
Barbados,3,0,0,0
Belarus,0,0,0.529,101.383
Belgium,2,1.802,4.832,30.717
Belize,3,0,0,0
Benin,3,0,0,0
Bhutan,3,0,0,1.296
Bolivia,2,0.055,1.028,17.562
Bosnia and Herzegovina,3,0,1.829,5.486
Botswana,3,0,0,0
Brazil,0,0,4.53,80.57
Brunei,3,0,0,0
Bulgaria,3,0.231,0.432,5.469
Burkina Faso,3,0,0,0.335
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0.038,5.688
Canada,2,0.879,2.305,31.212
Cape Verde,2,0.182,0,19.785
Central African Republic,2,0,0,32.714
Chad,3,0,0.122,1.766
Chile,0,0.842,1.36,130.884
China,3,0,0,0.006
Colombia,3,0.12,0.413,11.91
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,3,0.041,0.196,2.552
Cote d'Ivoire,3,0.028,0,1.744
Croatia,3,0.299,0.244,0.244
Cuba,3,0.217,0,0.883
Cyprus,3,2.048,0,3.425
Czechia,3,0.634,0.187,5.136
Democratic Republic of Congo,3,0,0,0.625
Denmark,3,2.187,0,13.466
Djibouti,2,0,1.012,25.304
Dominica,3,0,0,0
Dominican Republic,2,0.208,0.184,38.625
Ecuador,2,0.2,14.51,54.696
Egypt,3,0,0.205,3.899
El Salvador,3,0.35,0.308,15.109
Equatorial Guinea,3,0,0,7.84
Eritrea,3,0,0,0
Estonia,3,0.695,0.754,6.031
Eswatini,3,0,0,2.586
Ethiopia,3,0.032,0,0.13
Fiji,3,0.097,0,0
Finland,3,0.786,1.083,14.98
France,3,0.742,1.593,9.744
Gabon,2,0,0,47.176
Gambia,3,0,0,0
Georgia,3,0,0,1.003
Germany,3,0,0.155,9.011
Ghana,3,0.047,0.129,3.476
Greece,3,0.363,0.384,3.838
Grenada,3,0,0,8.887
Guatemala,3,0.043,0.056,6.977
Guinea,3,0,0,0
Guinea-Bissau,3,0,0,0
Guyana,3,0,0,3.814
Haiti,3,0,0,3.245
Honduras,3,0,0.101,14.337
Hungary,3,0.412,0.621,3.83
Iceland,3,1.533,0,0
India,3,0.067,0.075,2.744
Indonesia,3,0.016,0.121,1.791
International,3,0,0,0
Iran,2,0.177,0.571,25.026
Iraq,3,0.073,0.05,1.243
Ireland,2,1.154,2.43,26.125
Israel,3,0.658,0,1.386
Italy,3,1.128,4.003,13.05
Jamaica,3,0,0,0.675
Japan,3,0.024,0.142,0.411
Jordan,3,0,0,0.98
Kazakhstan,3,1.252,0.107,6.284
Kenya,3,0.039,0.056,0.428
Kosovo,3,0,0,9.313
Kuwait,1,0.954,1.873,207.233
Kyrgyzstan,3,0,0.307,4.445
Laos,3,0,0,0
Latvia,3,1.143,0,4.241
Lebanon,3,0,0,0.733
Lesotho,3,0,0,0
Liberia,3,0,0,0.791
Libya,3,0.014,0,0
Liechtenstein,3,0,0,0
Lithuania,3,3.039,0,4.408
Luxembourg,3,2.035,1.598,12.78
Madagascar,3,0,0,0.289
Malawi,3,0.003,0,0
Malaysia,3,3.923,0,1.112
Maldives,0,0.736,0,90.65
Mali,3,0,0,1.333
Malta,2,3.893,0,22.648
Marshall Islands,3,0,0,0
Mauritania,3,0,0.215,1.936
Mauritius,3,0,0,0
Mexico,2,0.06,2.249,18.901
Moldova,2,0,1.983,47.596
Monaco,3,0,0,0
Mongolia,3,0,0,0
Montenegro,3,0,0,0
Morocco,3,0.1,0,1.219
Mozambique,3,0.008,0,0.128
Myanmar,3,0.012,0,0.018
Namibia,3,0,0,0
Nepal,3,0.043,0,0.618
Netherlands,3,0,3.093,11.672
New Zealand,3,1.199,0,0
Nicaragua,3,0,0,0
Niger,3,0,0.041,0.372
Nigeria,3,0,0.019,1.397
North Macedonia,3,0.221,0.96,8.16
Norway,3,0.77,0,4.243
Oman,2,0,0.392,55.614
Pakistan,3,0.062,0,0
Palestine,3,0,0,0
Panama,2,0.201,1.391,34.764
Papua New Guinea,3,0,0,0
Paraguay,3,0.094,0,0.701
Peru,0,0.13,3.791,118.01
Philippines,3,0.096,0.146,1.962
Poland,3,0.533,0.634,10.595
Portugal,2,2.02,0.588,25.891
Qatar,1,1.47,0,400.2
Romania,3,0.436,0.884,9.876
Russia,0,1.661,0.774,72.622
Rwanda,3,0.082,0,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,0,0,0,117.862
Sao Tome and Principe,3,0,0,0
Saudi Arabia,0,0.51,0.259,66.267
Senegal,3,0.067,0.119,7.226
Serbia,3,0.863,0.147,9.405
Seychelles,3,0,0,0
Sierra Leone,3,0,0.125,4.889
Singapore,0,0,0,135.548
Slovakia,3,0.748,0,0.549
Slovenia,3,0.554,0,0.481
Solomon Islands,3,0,0,0
Somalia,3,0,0,0
South Africa,3,0.313,0.152,13.236
South Korea,3,0.314,0.039,0.371
South Sudan,3,0,0.357,2.948
Spain,3,0,2.952,13.753
Sri Lanka,3,0.044,0,0.467
Sudan,3,0,0.023,3.33
Suriname,3,0,0,0
Sweden,0,0,4.852,68.124
Switzerland,3,0.647,0.693,5.893
Syria,3,0,0,0.114
Taiwan,3,0.014,0,0
Tajikistan,2,0,0.419,22.123
Tanzania,3,0,0,0
Thailand,3,0.116,0,0.1
Timor,3,0,0,0
Togo,3,0.029,0,3.02
Trinidad and Tobago,3,0.046,0,0
Tunisia,3,0.066,0,0.254
Turkey,2,0.457,0.569,20.252
Uganda,3,0,0,0.94
Ukraine,3,0.209,0.457,11.044
United Arab Emirates,0,4.117,0.202,75.528
United Kingdom,2,1.297,5.17,37.136
United States,0,1.344,5.027,76.298
Uruguay,3,0.288,0,2.303
Uzbekistan,3,0,0,1.225
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,3,0,0,0.141
Vietnam,3,0,0,0.021
Yemen,3,0,0.101,0.704
Zambia,3,0.018,0,0
Zimbabwe,3,0,0,0.336
