country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,7,0,0.128,1.747
Albania,5,0,0.347,4.865
Algeria,1,0,0.137,2.873
Andorra,8,0,0,0
Angola,8,0,0,0.03
Antigua and Barbuda,8,0,0,0
Argentina,1,0.031,0.155,2.478
Armenia,0,0,0,23.285
Australia,7,0.478,0.118,0.784
Austria,2,0.726,0.666,8.549
Azerbaijan,1,0,0,2.762
Bahamas,5,0,0,5.086
Bahrain,9,2.176,0,34.674
Bangladesh,1,0.023,0.03,2.538
Barbados,8,0,0,0
Belarus,4,0.871,0.529,92.388
Belgium,4,1.198,15.272,69.804
Belize,8,0,0,0
Benin,7,0,0,0.825
Bhutan,8,0,0,0
Bolivia,2,0.019,0.343,7.196
Bosnia and Herzegovina,2,0,0.61,9.144
Botswana,8,0,0,0
Brazil,0,0,1.077,17.764
Brunei,8,0,0,0
Bulgaria,2,0,0.144,7.628
Burkina Faso,8,0,0.048,0.144
Burundi,8,0,0,0
Cambodia,8,0,0,0
Cameroon,1,0,0.113,3.88
Canada,9,0.616,3.073,44.036
Cape Verde,0,0,0,28.778
Central African Republic,8,0,0,0.621
Chad,8,0,0,0
Chile,0,0.354,0.418,24.743
China,8,0,0.001,0.002
Colombia,5,0.119,0.216,4.658
Comoros,8,0,0,0
Congo,8,0,0,0
Costa Rica,8,0.007,0,0.393
Cote d'Ivoire,1,0.021,0,2.767
Croatia,1,0.173,0.244,3.41
Cuba,1,0.161,0.265,2.825
Cyprus,2,2.757,0,7.992
Czechia,5,0.316,0.187,4.856
Democratic Republic of Congo,8,0,0,0.29
Denmark,0,1.783,0.691,22.444
Djibouti,0,0,0,15.182
Dominica,8,0,0,0
Dominican Republic,0,0.091,0.461,19.266
Ecuador,8,0,0,0
Egypt,1,0,0.098,2.101
El Salvador,1,0.219,0,3.7
Equatorial Guinea,8,0,0,0
Eritrea,8,0,0,0
Estonia,5,0.418,2.262,6.031
Eswatini,1,0,0,2.586
Ethiopia,8,0.008,0,0.009
Fiji,8,0,0,0
Finland,0,0.448,0.722,18.229
France,2,0,3.707,8.824
Gabon,8,0,0,0
Gambia,8,0,0,0
Georgia,2,0,0.251,7.52
Germany,0,0,1.182,15.003
Ghana,2,0,0.032,8.721
Greece,7,0.146,0.384,1.055
Grenada,8,0,0,0
Guatemala,7,0.008,0.112,1.507
Guinea,8,0,0,0
Guinea-Bissau,7,0,0.508,0.508
Guyana,7,0,1.271,1.271
Haiti,8,0,0,0.175
Honduras,8,0,0,0
Hungary,5,0.28,1.035,5.9
Iceland,5,0.073,0,5.861
India,7,0.033,0.041,1.164
Indonesia,7,0.016,0.084,1.005
International,8,0,0,0
Iran,2,0.134,0.714,13.727
Iraq,7,0.081,0.025,1.417
Ireland,4,1.741,4.86,141.966
Israel,2,0.978,0.231,9.589
Italy,9,0.826,4.3,38.437
Jamaica,0,0,0,15.197
Japan,7,0.009,0.127,1.732
Jordan,8,0,0,0.294
Kazakhstan,5,0.841,0,6.178
Kenya,8,0,0,0.223
Kosovo,2,0,0.517,14.487
Kuwait,9,0,0.234,42.851
Kyrgyzstan,1,0,0,2.606
Laos,8,0,0,0
Latvia,5,0.994,0,4.241
Lebanon,8,0,0,0.44
Lesotho,8,0,0,0
Liberia,7,0,0.198,0.791
Libya,8,0.024,0,0
Liechtenstein,0,0,0,26.221
Lithuania,5,1.18,0,4.408
Luxembourg,0,0.211,4.793,19.17
Madagascar,8,0,0,0.036
Malawi,8,0.001,0,0.052
Malaysia,7,0.14,0,1.174
Maldives,4,0.792,0,68.45
Mali,7,0,0.099,0.938
Malta,3,1.581,0,0
Marshall Islands,8,0,0,0
Mauritania,8,0,0,0
Mauritius,7,0,0,0.786
Mexico,5,0.015,0.357,6.476
Moldova,0,0,0.496,25.781
Monaco,8,0,0,0
Mongolia,8,0,0,0.305
Montenegro,7,0,1.592,1.592
Morocco,5,0.053,0.054,4.552
Mozambique,8,0.002,0,0.192
Myanmar,8,0,0,0
Namibia,8,0.011,0,0
Nepal,8,0.009,0,0.103
Netherlands,9,0,3.91,38.284
New Zealand,8,0.435,0.207,-0.207
Nicaragua,8,0,0,0.151
Niger,8,0,0.083,0.496
Nigeria,8,0,0.024,0.441
North Macedonia,2,0.174,0.96,9.12
Norway,5,0.179,0,5.165
Oman,0,0,0,18.212
Pakistan,1,0.028,0.05,2.657
Palestine,8,0,0,0
Panama,9,0.278,1.391,55.855
Papua New Guinea,8,0,0,0
Paraguay,8,0.041,0,0
Peru,9,0.028,0.849,66.299
Philippines,1,0.035,0.064,2.601
Poland,2,0,0.291,9.089
Portugal,9,0.808,2.256,46.289
Qatar,6,0.897,0,322.451
Romania,0,0.513,0.936,20.845
Russia,9,0.971,0.452,43.588
Rwanda,8,0.079,0,0.618
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,6,0,29.465,736.637
Sao Tome and Principe,8,0,0,0
Saudi Arabia,9,0.258,0.086,35.13
Senegal,1,0.035,0.119,3.404
Serbia,9,0.641,0.735,38.65
Seychelles,8,0,0,0
Sierra Leone,7,0,0.251,1.379
Singapore,4,0,0,159.136
Slovakia,7,0.581,0.183,1.099
Slovenia,5,0.305,0.481,3.848
Solomon Islands,8,0,0,0
Somalia,1,0,0.315,2.894
South Africa,1,0.129,0.017,3.119
South Korea,8,0,0.02,0.195
South Sudan,8,0,0,0.089
Spain,9,0,6.16,36.98
Sri Lanka,1,0.05,0,2.942
Sudan,8,0,0.091,0.547
Suriname,8,0,0,0
