country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,1,0,0.206,17.468
Albania,2,0,0,5.212
Algeria,8,0,0.16,2.896
Andorra,5,0,0,0
Angola,5,0,0,0.061
Antigua and Barbuda,7,0,0,10.212
Argentina,7,0.07,0.243,14.094
Armenia,6,0,1.35,119.802
Australia,4,1.021,0,0.392
Austria,2,0.71,0,5.107
Azerbaijan,1,0,0.197,24.46
Bahamas,5,0,0,0
Bahrain,0,4.251,1.175,355.551
Bangladesh,1,0.072,0.243,15.453
Barbados,5,0,0,0
Belarus,6,1.538,0.635,95.033
Belgium,1,0.586,1.208,16.825
Belize,5,0,0,0
Benin,5,0,0,0.66
Bhutan,7,0,0,12.96
Bolivia,9,0.062,0.257,33.41
Bosnia and Herzegovina,2,0,0,4.877
Botswana,5,0,0,0
Brazil,6,0,2.258,77.197
Brunei,5,0,0,0
Bulgaria,3,0.087,0.144,2.015
Burkina Faso,5,0,0,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,1,0.836,5.697,21.143
Cape Verde,1,0.223,0,25.18
Central African Republic,7,0,0.207,10.145
Chad,3,0,0,1.157
Chile,0,1,2.982,252.665
China,5,0,0,0.013
Colombia,1,0.237,0.963,22.542
Comoros,5,0,0,0
Congo,2,0,0.181,7.249
Costa Rica,3,0.101,0,1.767
Cote d'Ivoire,3,0.005,0,1.289
Croatia,5,0.064,0,0
Cuba,3,0.156,0,1.766
Cyprus,4,1.96,0,0
Czechia,8,0.2,0.093,3.548
Democratic Republic of Congo,3,0,0.033,1.161
Denmark,2,1.318,0.518,6.215
Djibouti,6,0,2.024,161.943
Dominica,5,0,0,0
Dominican Republic,9,0.166,0.369,34.753
Ecuador,9,0.043,1.36,29.87
Egypt,7,0,0.45,15.01
El Salvador,1,0.382,0,18.809
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,8,0.651,0.754,3.015
Eswatini,3,0,0,1.724
Ethiopia,3,0.025,0.026,0.948
Fiji,5,0.068,0,0
Finland,2,0.234,0.722,5.956
France,8,0.13,0.475,3.937
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,2,0,0,6.518
Germany,8,0,0.119,2.638
Ghana,7,0.045,0.032,9.719
Greece,5,0.211,0,0.192
Grenada,5,0,0,0
Guatemala,1,0.027,0.335,19.424
Guinea,5,0,0,0
Guinea-Bissau,5,0,0,0
Guyana,3,0,0,1.271
Haiti,1,0,0.263,22.714
Honduras,7,0,1.111,10.904
Hong Kong,5,0,0,0
Hungary,3,0.25,0.207,0.932
Iceland,5,0.047,0,0
India,2,0.091,0.162,6.364
Indonesia,8,0.025,0.146,2.559
International,5,0,0,0
Iran,9,0.237,0.75,29.955
Iraq,2,0,0.249,6.464
Ireland,7,0.704,0.203,12.354
Israel,7,0.652,0,10.051
Italy,2,0.895,1.24,5.508
Jamaica,3,0.111,0,1.689
Japan,5,0.013,0.032,0.277
Jordan,5,0,0,0.49
Kazakhstan,1,1.31,0.107,25.351
Kenya,3,0,0.019,1.376
Kosovo,8,0,0,3.104
Kuwait,0,0.784,1.639,199.271
Kyrgyzstan,8,0,0,3.985
Laos,5,0,0,0
Latvia,5,0.476,0,0.53
Lebanon,8,0,0.147,4.249
Lesotho,5,0,0,0
Liberia,3,0,0,1.582
Libya,8,0.069,0,3.784
Liechtenstein,5,0,0,0
Lithuania,3,0.787,0,1.837
Luxembourg,8,0.307,0,3.195
Madagascar,5,0,0,0.469
Malawi,5,0.029,0,0.261
Malaysia,3,0.211,0,1.761
Maldives,0,1.291,0,186.849
Mali,3,0,0.049,0.741
Malta,4,1.343,0,0
Marshall Islands,5,0,0,0
Mauritania,7,0,0.645,10.108
Mauritius,5,0,0,0
Mexico,1,0.03,1.171,24.447
Moldova,9,0,0.992,37.928
Monaco,5,0,0,0
Mongolia,5,0,0,0
Montenegro,5,0,0,0
Morocco,5,0.248,0.027,0.731
Mozambique,5,0.02,0,0.32
Myanmar,5,0.026,0,0
Namibia,5,0.053,0,0.394
Nepal,2,0.098,0.069,5.869
Netherlands,7,0,0.292,10.797
New Zealand,5,0.037,0,0
Nicaragua,5,0,0,0
Niger,5,0,0,0.083
Nigeria,3,0,0.068,1.489
North Macedonia,9,0.37,0.96,29.759
Norway,5,0.118,0,0.553
Oman,0,0,1.371,198.566
Pakistan,7,0.068,0.272,13.418
Palestine,5,0,0,0.196
Panama,6,0.341,1.391,103.134
Papua New Guinea,5,0,0,0
Paraguay,8,0.119,0,3.084
Peru,0,0.057,4.094,267.046
Philippines,2,0.082,0.064,7.866
Poland,2,0.383,0.079,5.681
Portugal,9,0.642,1.373,29.127
Qatar,0,1.416,0.694,572.012
Romania,2,0.695,0.364,6.446
Russia,9,1.919,0.946,63.508
Rwanda,3,0.084,0,0.849
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,5,0,0,0
Sao Tome and Principe,1,0,0,18.251
Saudi Arabia,9,0.455,0.661,53.915
Senegal,2,0.061,0,6.57
Serbia,2,0.391,0.147,4.556
Seychelles,5,0,0,0
Sierra Leone,3,0,0,1.128
Singapore,6,0,0,88.542
Slovakia,5,0.05,0,0
Slovenia,5,0.118,0,0
Solomon Islands,5,0,0,0
Somalia,8,0,0.315,3.775
South Africa,9,0.392,0.674,28.933
South Korea,5,0.213,0.02,0.683
South Sudan,5,0,0,0
Spain,2,0,0.043,5.368
Sri Lanka,5,0.066,0,0.607
Sudan,2,0,0.547,5.154
Suriname,1,0,0,15.342
Sweden,1,0,3.961,26.24
Switzerland,3,0.182,0.116,1.964
Syria,5,0,0.057,0
Taiwan,5,0.01,0,0
Tajikistan,7,0,0,12.896
Tanzania,5,0,0,0
Thailand,5,0.069,0,0.057
Timor,5,0,0,0
Togo,3,0.045,0,1.087
Trinidad and Tobago,5,0.013,0,0
