country,cluster,new_cases_per_million,new_deaths_per_million,new_tests_per_thousand
Afghanistan,9,0,0.077,22.246
Albania,7,0,0,7.992
Algeria,0,0,0.182,3.033
Andorra,4,0,0,0
Angola,4,0,0,0.091
Antigua and Barbuda,4,0,0,0
Argentina,9,0.101,0.177,17.59
Armenia,3,0,2.362,84.705
Australia,8,1.212,0,0.314
Austria,0,0.871,0,3.331
Azerbaijan,9,0,0.296,25.347
Bahamas,4,0,0,0
Bahrain,2,3.17,1.175,202.165
Bangladesh,7,0.061,0.17,10.711
Barbados,4,0,0,0
Belarus,3,0,0.529,94.61
Belgium,7,0.839,1.985,10.786
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,0,0,0,2.592
Bolivia,3,0.109,0.857,73.76
Bosnia and Herzegovina,0,0,0,2.743
Botswana,4,0,0,0
Brazil,3,0,4.498,156.54
Brunei,4,0,0,0
Bulgaria,5,0.195,0.432,2.015
Burkina Faso,4,0,0,0
Burundi,5,0,0,1.766
Cambodia,4,0,0,0.06
Cameroon,9,0,0.527,17.63
Canada,9,1.002,2.544,20.455
Cape Verde,9,0.21,0,28.778
Central African Republic,9,0,0,18.22
Chad,4,0,0,0
Chile,2,0.88,2.773,689.886
China,4,0,0,0.003
Colombia,9,0.263,0.727,30.423
Comoros,9,0,0,21.849
Congo,4,0,0,0
Costa Rica,0,0.092,0,4.908
Cote d'Ivoire,5,0.014,0.038,1.858
Croatia,4,0.155,0,0.244
Cuba,5,0.19,0.088,1.766
Cyprus,5,2.353,0,2.283
Czechia,0,0.331,0,3.175
Democratic Republic of Congo,5,0.004,0,1.485
Denmark,7,1.239,0.518,6.906
Djibouti,2,0,2.024,283.4
Dominica,4,0,0,0
Dominican Republic,6,0.228,0.922,34.753
Ecuador,4,0.029,0,0
Egypt,7,0,0.332,13.358
El Salvador,9,0.368,0.617,18.038
Equatorial Guinea,4,0,0,0
Eritrea,4,0,0,0
Estonia,0,0.621,0,4.523
Eswatini,0,0,0,3.448
Ethiopia,1,0.044,0,0.826
Fiji,4,0.086,0,0
Finland,7,0.351,0.361,9.024
France,9,0.309,0.873,28.021
Gabon,9,0,0.899,18.87
Gambia,4,0,0,0
Georgia,0,0,0,2.757
Germany,0,0,0.31,3.187
