country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,3,0.154,0,1.439
Albania,1,1.39,0,58.03
Algeria,3,0.182,0,5.519
Andorra,5,0,0,1216.592
Angola,3,0.061,0,1.552
Antigua and Barbuda,3,0,0,0
Argentina,2,6.97,0,219.246
Armenia,0,1.012,0,36.109
Australia,3,0,0,1.843
Austria,0,0.111,5.219,42.414
Azerbaijan,3,0.197,0,7.496
Bahamas,4,2.543,0,203.434
Bahrain,2,0.588,0,386.699
Bangladesh,3,0.158,0,11.003
Barbados,3,0,0,6.96
Belarus,0,0.635,0,19.79
Belgium,1,0.173,6.212,73.428
Belize,1,0,0,52.814
Benin,3,0,0,0
Bhutan,3,0,0,0
Bolivia,1,4.283,0,70.933
Bosnia and Herzegovina,1,2.743,0,51.816
Botswana,1,0.425,0,89.725
Brazil,1,1.792,0,71.298
Brunei,3,0,0,0
Bulgaria,0,1.295,7.052,20.58
Burkina Faso,3,0,0,0.478
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,2.298
Canada,0,0.238,0,38.631
Cape Verde,0,1.799,0,46.764
Central African Republic,3,0,0,4.762
Chad,3,0.061,0,0.061
Chile,1,3.348,0,88.145
China,3,0.001,0,0.015
Colombia,4,3.911,0,109.526
Comoros,3,0,0,1.15
Congo,3,0,0,1.087
Costa Rica,2,6.085,0,374.354
Cote d'Ivoire,3,0,0,2.009
Croatia,3,0.731,0,15.833
Cuba,3,0,0,3.708
Cyprus,3,0,0,9.133
Czechia,1,0.84,7.284,96.554
Democratic Republic of Congo,3,0,0,0
Denmark,1,0.345,0.691,59.908
Djibouti,3,0,0,1.012
Dominica,3,0,0,0
Dominican Republic,0,1.475,0,41.483
Ecuador,0,1.077,0,17.967
Egypt,3,0.127,0,1.642
El Salvador,3,0.463,0,12.488
Equatorial Guinea,3,0,0,2.851
Eritrea,3,0,0,0
Estonia,0,0,0.754,16.585
Eswatini,0,2.586,0,24.996
Ethiopia,3,0.078,0,4.219
Fiji,3,0,0,0
Finland,3,0,0.541,8.483
France,2,0.843,10.801,352.011
Gabon,3,0,0,4.942
Gambia,3,0,0,0
Georgia,0,0,0,41.362
Germany,0,0.024,0,17.724
Ghana,3,0.257,0,5.374
Greece,0,0.48,0,17.269
Grenada,3,0,0,0
Guatemala,3,0.837,0,14.68
Guinea,3,0,0,1.218
Guinea-Bissau,3,0,0,0
Guyana,0,0,0,39.412
Haiti,3,0,0,0.526
Honduras,1,0.808,0,83.9
Hong Kong,3,0,0,0
Hungary,1,0.518,0,87.367
Iceland,3,0,0,8.791
India,1,0.764,0,60.731
Indonesia,3,0.431,0,11.483
International,3,0,0,0
Iran,0,1.857,0,31.181
Iraq,4,1.79,0,103.648
Ireland,0,0,2.228,41.922
Israel,5,2.311,0,555.136
Italy,0,0.232,3.258,16.672
Jamaica,1,0.675,0,54.708
Japan,3,0.055,0,2.119
Jordan,0,0.196,0,20.974
Kazakhstan,3,0.373,0,6.87
Kenya,3,0.037,0,0.893
Kosovo,0,2.07,0,28.457
Kuwait,4,0.702,0,165.786
Kyrgyzstan,3,0,0,7.204
Laos,3,0,0,0
Latvia,3,0,0,1.59
Lebanon,4,0.733,0,159.843
Lesotho,3,0,0,0
Liberia,3,0,0,0.395
Libya,4,0.873,0,106.821
Liechtenstein,3,0,0,0
Lithuania,0,0,0,18.734
Luxembourg,4,0,0,135.788
Madagascar,3,0.072,0,0.433
Malawi,3,0.052,0,0.366
Malaysia,3,0,0,0.958
Maldives,4,1.85,0,129.5
Mali,3,0,0,0.543
Malta,4,2.265,0,120.035
Marshall Islands,3,0,0,0
Mauritania,3,0,0,4.086
Mauritius,3,0,0,0
Mexico,0,1.768,0,25.866
Moldova,1,1.487,0,56.768
Monaco,4,0,0,152.89
Mongolia,3,0,0,0
Montenegro,2,1.592,0,299.334
Morocco,0,0.975,0,41.099
Mozambique,3,0,0,6.815
Myanmar,3,0.147,0,3.308
Namibia,0,0.787,0,38.962
Nepal,0,0.515,0,40.155
Netherlands,1,0.233,4.26,76.919
New Zealand,3,0,0,0.622
Nicaragua,3,0,0,0
Niger,3,0,0,0
Nigeria,3,0.005,0,0.64
North Macedonia,0,1.92,0,17.28
Norway,0,0,0,22.504
Oman,1,1.958,0,93.212
Pakistan,3,0.027,0,1.829
Palestine,4,0.98,0,154.467
Panama,4,1.622,0,106.379
Papua New Guinea,3,0,0,0.112
Paraguay,1,1.963,0,77.111
Peru,4,5.581,0,205.842
Philippines,0,2.364,0,42.635
Poland,3,0.396,0,9.961
Portugal,1,0.392,5.982,60.117
Qatar,1,0.694,0,81.567
Romania,0,1.144,23.703,35.971
Russia,0,0.384,0,37.099
Rwanda,3,0,0,0.849
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0,0
Sao Tome and Principe,3,0,0,0
Saudi Arabia,0,1.063,0,17.436
Senegal,3,0,0,1.553
Serbia,3,0,0,4.262
Seychelles,3,0,0,10.169
Sierra Leone,3,0,0,0.251
Singapore,3,0,0,8.205
Slovakia,3,0,0,8.792
Slovenia,0,0,4.329,22.608
Solomon Islands,3,0,0,0
Somalia,3,0,0,0
South Africa,0,0.877,0,16.119
South Korea,3,0.078,0,2.068
South Sudan,3,0,0,0.804
Spain,5,2.16,24.746,586.122
Sri Lanka,3,0.047,0,1.308
Sudan,3,0.023,0,0.433
Suriname,0,3.409,0,49.435
Sweden,3,0,0,0
Switzerland,0,0.462,0,29.695
Syria,3,0.114,0,2.057
Taiwan,3,0,0,0.042
Tajikistan,3,0,0,4.089
Tanzania,3,0,0,0
Thailand,3,0,0,0
Timor,3,0,0,0
Togo,3,0.362,0,0.725
Trinidad and Tobago,1,1.429,0,70.74
Tunisia,1,0.846,0,63.205
Turkey,0,0.747,0,20.346
Uganda,3,0.022,0,3.913
Ukraine,1,0.777,0,58.467
United Arab Emirates,1,0,0,78.561
United Kingdom,0,0.133,1.547,38.668
United States,1,1.275,18.846,102.241
Uruguay,3,0,0,1.152
Uzbekistan,0,0.179,0,16.403
Vanuatu,3,0,0,0
Vatican,3,0,0,0
Venezuela,0,0.317,0,36.187
Vietnam,3,0,0,0
Yemen,3,0,0,0.067
Zambia,3,0.435,0,9.846
Zimbabwe,3,0,0,0.336
