country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,6,0,0,2.209
Albania,1,0,0,137.605
Algeria,0,0,0,12.497
Andorra,7,0,0,1747.234
Angola,0,0,0,7.181
Antigua and Barbuda,0,0,0,20.423
Argentina,5,0,0,235.686
Armenia,7,0,0,801.152
Australia,6,0,0,0.314
Austria,7,244.382,42.525,766.233
Azerbaijan,1,0,0,121.016
Bahamas,1,0,0,134.775
Bahrain,1,0,0,153.387
Bangladesh,0,0,0,9.211
Barbados,6,0,0,3.48
Belarus,1,0,0,104.134
Belgium,7,639.107,121.833,1352.245
Belize,5,0,0,289.22
Benin,6,0,0,5.114
Bhutan,6,0,0,0
Bolivia,0,0,0,10.794
Bosnia and Herzegovina,3,0,0,541.329
Botswana,6,0,0,0
Brazil,1,0,0,112.797
Brunei,6,0,0,0
Bulgaria,7,459.239,34.396,583.44
Burkina Faso,6,0,0,0.431
Burundi,6,0,0,0.757
Cambodia,6,0,0,0
Cameroon,6,0,0,0
Canada,4,0,0,73.711
Cape Verde,5,0,0,196.047
Central African Republic,6,0,0,0
Chad,6,0,0,0.244
Chile,2,0,0,43.942
China,6,0,0,0.022
Colombia,1,0,0,170.863
Comoros,0,0,0,10.35
Congo,6,0,0,0
Costa Rica,5,0,0,223.984
Cote d'Ivoire,6,0,0,0.493
Croatia,7,297.423,0,604.102
Cuba,0,0,0,9.623
Cyprus,5,0,0,189.52
Czechia,7,769.074,111.682,1468.954
Democratic Republic of Congo,6,0,0,0.257
Denmark,1,31.767,4.144,161.597
Djibouti,6,0,0,5.061
Dominica,6,0,0,0
Dominican Republic,2,0,0,39.639
Ecuador,4,0,0,74.987
Egypt,6,0,0,2.023
El Salvador,6,0,0,0
Equatorial Guinea,6,0,0,0
Eritrea,6,0,0,0
Estonia,1,42.215,3.015,156.799
Eswatini,0,0,0,11.205
Ethiopia,6,0,0,3.297
Fiji,6,0,0,0
Finland,2,11.731,2.707,52.881
France,7,421.473,62.506,643.109
Gabon,0,0,0,9.435
Gambia,6,0,0,0.414
Georgia,3,0,0,575.307
Germany,3,0,0,375.728
Ghana,0,0,0,14.257
Greece,5,0,0,253.86
Grenada,0,0,0,8.887
Guatemala,2,0,0,37.063
Guinea,0,0,0,8.985
Guinea-Bissau,6,0,0,0.508
Guyana,1,0,0,100.437
Haiti,6,0,0,3.771
Honduras,2,0,0,44.02
Hungary,7,504.226,0,436.734
Iceland,1,208.059,0,93.773
India,2,0,0,36.384
Indonesia,0,0,0,12.27
International,6,0,0,0
Iran,1,0,0,100.627
Iraq,4,0,0,88.856
Ireland,1,63.794,8.101,88.096
Israel,4,0,0,88.845
Italy,7,403.693,37.908,505.244
Jamaica,0,0,0,10.131
Japan,6,0,0,4.894
Jordan,3,0,0,456.526
Kazakhstan,2,0,0,37.333
Kenya,2,0,0,27.784
Kosovo,5,0,0,282.496
Kuwait,1,0,0,178.665
Kyrgyzstan,4,0,0,82.003
Laos,6,0,0,0
Latvia,1,127.24,0,165.942
Lebanon,5,0,0,276.612
Lesotho,6,0,0,0.934
Liberia,6,0,0,0.395
Libya,1,0,0,130.834
Liechtenstein,7,0,0,734.195
Lithuania,5,0,0,234.729
Luxembourg,7,343.464,57.51,1134.229
Madagascar,6,0,0,0
Malawi,6,0,0,0
Malaysia,2,0,0,31.885
Maldives,2,0,0,48.1
Mali,6,0,0,1.235
Malta,5,0,0,190.244
Marshall Islands,6,0,0,0
Mauritania,6,0,0,4.301
Mauritius,6,0,0,0.786
Mexico,2,0,0,40.525
Moldova,5,0,0,252.853
Monaco,3,0,0,382.224
Mongolia,6,0,0,0.305
Montenegro,7,0,0,1391.582
Morocco,1,0,0,155.647
Mozambique,6,0,0,2.592
Myanmar,0,0,0,20.879
Namibia,6,0,0,6.297
Nepal,1,0,0,113.568
Netherlands,3,0,38.635,448.209
New Zealand,6,0,0,0.415
Nicaragua,6,0,0,0
Niger,6,0,0,0.124
Nigeria,6,0,0,0.752
North Macedonia,3,0,0,570.707
Norway,1,12.912,0,114.734
Oman,4,0,0,62.468
Pakistan,6,0,0,5.894
Palestine,1,0,0,133.688
Panama,1,0,0,100.121
Papua New Guinea,6,0,0,0
Paraguay,4,0,0,88.328
Peru,5,0,0,281.574
Philippines,0,0,0,8.907
Poland,7,492.884,0,652.423
Portugal,7,229.192,31.873,735.237
Qatar,4,0,0,78.79
Romania,3,0,52.033,449.69
Russia,1,0,0,133.505
Rwanda,6,0,0,0.926
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,2,0,0,43.566
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,6,0,0,0
Sao Tome and Principe,0,0,0,18.251
Saudi Arabia,0,0,0,12.237
Senegal,6,0,0,0.597
Serbia,5,0,0,354.466
Seychelles,6,0,0,0
Sierra Leone,6,0,0,0.125
Singapore,6,0,0,1.197
Slovakia,3,0,0,589.05
Slovenia,7,470.915,74.558,974.539
Solomon Islands,6,0,0,0
Somalia,6,0,0,0
South Africa,2,0,0,28.866
South Korea,6,0,0,2.438
South Sudan,6,0,0,0.268
Spain,7,434.715,59.587,535.603
Sri Lanka,0,0,0,20.688
Sudan,6,0,0,0.867
Suriname,6,0,0,3.409
Sweden,5,0,0,316.657
Switzerland,7,0,0,1163.887
Syria,6,0,0,4.343
Taiwan,6,0,0,0.042
Tajikistan,6,0,0,4.299
Tanzania,6,0,0,0
Thailand,6,0,0,0.086
Timor,6,0,0,0
Togo,6,0,0,3.02
Trinidad and Tobago,0,0,0,7.145
Tunisia,1,0,0,104.665
Turkey,2,0,0,28.35
Uganda,6,0,0,5.509
Ukraine,5,0,0,224.289
United Arab Emirates,1,0,0,117.387
United Kingdom,3,194.046,17.544,371.299
United States,5,157.6,32.906,310.792
Uruguay,0,0,0,14.106
Uzbekistan,0,0,0,6.752
Vanuatu,6,0,0,0
Vatican,6,0,0,0
Venezuela,0,0,0,13.363
Vietnam,6,0,0,0.01
Yemen,6,0,0,0
Zambia,6,0,0,2.013
Zimbabwe,6,0,0,1.144
