country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,5,0,0,7.167
Albania,4,0,0,25.714
Algeria,5,0,0,10.057
Andorra,5,0,0,0
Angola,5,0,0,0
Antigua and Barbuda,5,0,0,0
Argentina,0,0,0,53.965
Armenia,1,0,0,238.253
Australia,5,0,0,5.49
Austria,4,6.884,1.11,12.769
Azerbaijan,0,0,0,51.582
Bahamas,5,0,0,0
Bahrain,1,0,0,299.721
Bangladesh,4,0,0,16.625
Barbados,5,0,0,3.48
Belarus,4,0,0,30.055
Belgium,4,14.668,2.589,15.359
Belize,5,0,0,0
Benin,5,0,0,0
Bhutan,5,0,0,2.592
Bolivia,2,0,0,105.028
Bosnia and Herzegovina,5,0,0,0
Botswana,5,0,0,0
Brazil,2,0,0,122.559
Brunei,5,0,0,0
Bulgaria,3,65.914,4.03,9.067
Burkina Faso,5,0,0,0
Burundi,5,0,0,0
Cambodia,5,0,0,0
Cameroon,5,0,0,0
Canada,5,0,0,5.538
Cape Verde,0,0,0,53.958
Central African Republic,5,0,0,0
Chad,5,0,0,0.061
Chile,1,0,0,192.768
China,5,0,0,0.01
Colombia,0,0,0,73.129
Comoros,5,0,0,2.3
Congo,5,0,0,0
Costa Rica,0,0,0,73.614
Cote d'Ivoire,4,0,0,11.752
Croatia,4,22.654,0,13.885
Cuba,5,0,0,0.265
Cyprus,5,0,0,1.142
Czechia,5,6.817,1.214,7.003
Democratic Republic of Congo,5,0,0,0.357
Denmark,5,4.144,1.036,0.173
Djibouti,0,0,0,56.68
Dominica,5,0,0,0
Dominican Republic,2,0,0,114.4
Ecuador,4,0,0,23.975
Egypt,4,0,0,11.902
El Salvador,0,0,0,41.627
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,0
Estonia,5,2.262,0.754,0
Eswatini,4,0,0,29.306
Ethiopia,5,0,0,0
Fiji,5,0,0,1.116
Finland,5,0,0,0.902
France,3,120.462,7.982,0
Gabon,5,0,0,0
Gambia,5,0,0,0
Georgia,5,0,0,0.752
Germany,5,0,0,3.879
Ghana,4,0,0,22.431
Greece,5,0,0,0.768
Grenada,5,0,0,0
Guatemala,0,0,0,41.696
Guinea,5,0,0,3.046
Guinea-Bissau,5,0,0,0
Guyana,5,0,0,1.271
Haiti,5,0,0,3.42
Honduras,2,0,0,103.184
Hungary,5,14.906,0,0.932
Iceland,5,0,0,0
India,4,0,0,17.571
Indonesia,5,0,0,5.875
International,5,0,0,0
Iran,4,0,0,30.479
Iraq,0,0,0,52.831
Ireland,5,4.05,2.025,3.645
Israel,2,0,0,96.008
Italy,5,16.854,1.224,3.176
Jamaica,5,0,0,1.351
Japan,5,0,0,1.637
Jordan,5,0,0,1.372
Kazakhstan,0,0,0,74.72
Kenya,5,0,0,5.747
Kosovo,2,0,0,92.096
Kuwait,2,0,0,149.395
Kyrgyzstan,0,0,0,43.377
Laos,5,0,0,0
Latvia,5,2.651,0,0.53
Lebanon,5,0,0,2.637
Lesotho,4,0,0,20.539
Liberia,5,0,0,0.989
Libya,5,0,0,8.295
Liechtenstein,5,0,0,0
Lithuania,5,0,0,1.837
Luxembourg,0,31.95,4.793,73.485
Madagascar,5,0,0,7.692
Malawi,5,0,0,0
Malaysia,5,0,0,0.154
Maldives,0,0,0,61.05
Mali,5,0,0,1.333
Malta,5,0,0,0
Marshall Islands,5,0,0,0
Mauritania,4,0,0,11.184
Mauritius,5,0,0,0
Mexico,4,0,0,36.321
Moldova,4,0,0,35.201
Monaco,0,0,0,50.963
Mongolia,5,0,0,0
Montenegro,2,0,0,97.124
Morocco,5,0,0,10.647
Mozambique,5,0,0,0.576
Myanmar,5,0,0,0
Namibia,4,0,0,14.562
Nepal,5,0,0,10.056
Netherlands,5,0,2.101,4.26
New Zealand,5,0,0,0.207
Nicaragua,5,0,0,0
Niger,5,0,0,0.248
Nigeria,5,0,0,2.639
North Macedonia,0,0,0,54.719
Norway,5,0,0,0.738
Oman,1,0,0,209.924
Pakistan,4,0,0,29.585
Palestine,2,0,0,86.643
Panama,1,0,0,270.235
Papua New Guinea,5,0,0,0
Paraguay,5,0,0,5.889
Peru,2,0,0,110.337
Philippines,4,0,0,22.121
Poland,3,46.636,0,6.104
Portugal,3,49.428,7.159,32.167
Qatar,1,0,0,213.81
Romania,4,0,11.176,20.325
Russia,0,0,0,46.041
Rwanda,5,0,0,1.004
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,5,0,0,0
Sao Tome and Principe,5,0,0,4.563
Saudi Arabia,2,0,0,102.833
Senegal,5,0,0,7.645
Serbia,0,0,0,44.382
Seychelles,5,0,0,0
Sierra Leone,5,0,0,1.128
Singapore,4,0,0,23.247
