country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,1,0.514,0,8.066
Albania,1,0,0,28.494
Algeria,1,0.228,0,10.49
Andorra,3,0,0,0
Angola,3,0.03,0,0.304
Antigua and Barbuda,1,0,0,30.635
Argentina,2,0.575,0,81.047
Armenia,4,4.725,0,177.509
Australia,1,0,0,12.471
Austria,1,0,1.332,11.325
Azerbaijan,0,0.986,0,54.048
Bahamas,3,0,0,2.543
Bahrain,4,2.938,0,350.85
Bangladesh,1,0.249,0,20.402
Barbados,3,0,0,0
Belarus,1,0.635,0,19.79
Belgium,3,0.173,3.106,7.507
Belize,3,0,0,0
Benin,3,0.165,0,7.094
Bhutan,3,0,0,0
Bolivia,2,5.226,0,96.719
Bosnia and Herzegovina,0,1.524,0,66.142
Botswana,3,0,0,0
Brazil,4,5.74,0,200.504
Brunei,3,0,0,0
Bulgaria,0,0.432,4.03,47.493
Burkina Faso,3,0,0,0.096
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,1,0.291,0,8.532
Cape Verde,1,0,0,17.986
Central African Republic,1,0,0,18.842
Chad,3,0,0,0
Chile,4,5.702,0,163.892
China,3,0,0,0.029
Colombia,2,3.675,0,104.849
Comoros,3,0,0,1.15
Congo,3,0,0,0
Costa Rica,2,0,0,127.402
Cote d'Ivoire,1,0.038,0,9.326
Croatia,1,0.244,0,22.167
Cuba,3,0,0,0.353
Cyprus,3,0,0,2.283
Czechia,1,0.093,1.401,9.805
Democratic Republic of Congo,3,0.078,0,4.623
Denmark,3,0,0.863,2.762
Djibouti,0,1.012,0,66.801
Dominica,3,0,0,0
Dominican Republic,2,1.198,0,110.805
Ecuador,0,1.53,0,55.319
Egypt,1,0.518,0,9.283
El Salvador,0,1.233,0,42.86
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,4.794
Estonia,3,0,1.508,6.031
Eswatini,0,2.586,0,64.646
Ethiopia,3,0,0,1.731
Fiji,3,0,0,5.578
Finland,3,0,0,1.444
France,1,0.705,7.446,19.671
Gabon,3,0,0,0
Gambia,3,0,0,0.828
Georgia,3,0,0,1.253
Germany,3,0.131,0,3.605
Ghana,1,0,0,20.629
Greece,3,0,0,4.797
Grenada,3,0,0,0
Guatemala,0,2.177,0,69.604
Guinea,1,0.152,0,14.011
Guinea-Bissau,3,0,0,0
